notice_id,notice,notice_url,institut,commanditaire,date_debut,date_fin,date_notice,echantillon,methode,tour,hypothese,candidat,intention
,Cluster17 12-15 décembre (WP),http://www.commission-des-sondages.fr/notices/files/notices/2021/decembre/9267-p-cluster-17.pdf,Cluster17,,2021-12-12,2021-12-15,2021-12-15,1520.0,,Premier tour,,Lassalle,1.0
,Cluster17 12-15 décembre (WP),http://www.commission-des-sondages.fr/notices/files/notices/2021/decembre/9267-p-cluster-17.pdf,Cluster17,,2021-12-12,2021-12-15,2021-12-15,1520.0,,Premier tour,,Dupont-Aignan,1.5
,Cluster17 12-15 décembre (WP),http://www.commission-des-sondages.fr/notices/files/notices/2021/decembre/9267-p-cluster-17.pdf,Cluster17,,2021-12-12,2021-12-15,2021-12-15,1520.0,,Premier tour,,Philippot,1.0
,Cluster17 12-15 décembre (WP),http://www.commission-des-sondages.fr/notices/files/notices/2021/decembre/9267-p-cluster-17.pdf,Cluster17,,2021-12-12,2021-12-15,2021-12-15,1520.0,,Premier tour,,Le Pen,15.0
,Cluster17 12-15 décembre (WP),http://www.commission-des-sondages.fr/notices/files/notices/2021/decembre/9267-p-cluster-17.pdf,Cluster17,,2021-12-12,2021-12-15,2021-12-15,1520.0,,Premier tour,,Zemmour,15.0
,Cluster17 12-15 décembre (WP),http://www.commission-des-sondages.fr/notices/files/notices/2021/decembre/9267-p-cluster-17.pdf,Cluster17,,2021-12-12,2021-12-15,2021-12-15,1520.0,,Premier tour,,Asselineau,1.0
,Harris Interactive 10-13 décembre (WP),https://harris-interactive.fr/wp-content/uploads/sites/6/2021/12/MREFQDZF-54D.pdf,Harris Interactive,,2021-12-10,2021-12-13,2021-12-13,2613.0,,Premier tour,,Arthaud,0.5
,Harris Interactive 10-13 décembre (WP),https://harris-interactive.fr/wp-content/uploads/sites/6/2021/12/MREFQDZF-54D.pdf,Harris Interactive,,2021-12-10,2021-12-13,2021-12-13,2613.0,,Premier tour,,Poutou,1.0
,Harris Interactive 10-13 décembre (WP),https://harris-interactive.fr/wp-content/uploads/sites/6/2021/12/MREFQDZF-54D.pdf,Harris Interactive,,2021-12-10,2021-12-13,2021-12-13,2613.0,,Premier tour,,Roussel,2.0
,Harris Interactive 10-13 décembre (WP),https://harris-interactive.fr/wp-content/uploads/sites/6/2021/12/MREFQDZF-54D.pdf,Harris Interactive,,2021-12-10,2021-12-13,2021-12-13,2613.0,,Premier tour,,Mélenchon,11.0
,Harris Interactive 10-13 décembre (WP),https://harris-interactive.fr/wp-content/uploads/sites/6/2021/12/MREFQDZF-54D.pdf,Harris Interactive,,2021-12-10,2021-12-13,2021-12-13,2613.0,,Premier tour,,Montebourg,1.0
,Harris Interactive 10-13 décembre (WP),https://harris-interactive.fr/wp-content/uploads/sites/6/2021/12/MREFQDZF-54D.pdf,Harris Interactive,,2021-12-10,2021-12-13,2021-12-13,2613.0,,Premier tour,,Hidalgo,4.0
,Harris Interactive 10-13 décembre (WP),https://harris-interactive.fr/wp-content/uploads/sites/6/2021/12/MREFQDZF-54D.pdf,Harris Interactive,,2021-12-10,2021-12-13,2021-12-13,2613.0,,Premier tour,,Jadot,7.0
,Harris Interactive 10-13 décembre (WP),https://harris-interactive.fr/wp-content/uploads/sites/6/2021/12/MREFQDZF-54D.pdf,Harris Interactive,,2021-12-10,2021-12-13,2021-12-13,2613.0,,Premier tour,,Macron,24.0
,Harris Interactive 10-13 décembre (WP),https://harris-interactive.fr/wp-content/uploads/sites/6/2021/12/MREFQDZF-54D.pdf,Harris Interactive,,2021-12-10,2021-12-13,2021-12-13,2613.0,,Premier tour,,Pécresse,17.0
,Harris Interactive 10-13 décembre (WP),https://harris-interactive.fr/wp-content/uploads/sites/6/2021/12/MREFQDZF-54D.pdf,Harris Interactive,,2021-12-10,2021-12-13,2021-12-13,2613.0,,Premier tour,,Lassalle,0.5
,Harris Interactive 10-13 décembre (WP),https://harris-interactive.fr/wp-content/uploads/sites/6/2021/12/MREFQDZF-54D.pdf,Harris Interactive,,2021-12-10,2021-12-13,2021-12-13,2613.0,,Premier tour,,Dupont-Aignan,2.0
,Harris Interactive 10-13 décembre (WP),https://harris-interactive.fr/wp-content/uploads/sites/6/2021/12/MREFQDZF-54D.pdf,Harris Interactive,,2021-12-10,2021-12-13,2021-12-13,2613.0,,Premier tour,,Philippot,0.5
,Harris Interactive 10-13 décembre (WP),https://harris-interactive.fr/wp-content/uploads/sites/6/2021/12/MREFQDZF-54D.pdf,Harris Interactive,,2021-12-10,2021-12-13,2021-12-13,2613.0,,Premier tour,,Le Pen,16.0
,Harris Interactive 10-13 décembre (WP),https://harris-interactive.fr/wp-content/uploads/sites/6/2021/12/MREFQDZF-54D.pdf,Harris Interactive,,2021-12-10,2021-12-13,2021-12-13,2613.0,,Premier tour,,Zemmour,15.0
,Harris Interactive 10-13 décembre (WP),https://harris-interactive.fr/wp-content/uploads/sites/6/2021/12/MREFQDZF-54D.pdf,Harris Interactive,,2021-12-10,2021-12-13,2021-12-13,2613.0,,Premier tour,,Asselineau,0.5
,Ipsos 7-13 décembre (WP),https://www.ipsos.com/fr-fr/presidentielle-2022-le-point-100-jours-du-scrutin,Ipsos,,2021-12-07,2021-12-13,2021-12-13,10928.0,,Premier tour,,Arthaud,0.5
,Ipsos 7-13 décembre (WP),https://www.ipsos.com/fr-fr/presidentielle-2022-le-point-100-jours-du-scrutin,Ipsos,,2021-12-07,2021-12-13,2021-12-13,10928.0,,Premier tour,,Poutou,1.5
,Ipsos 7-13 décembre (WP),https://www.ipsos.com/fr-fr/presidentielle-2022-le-point-100-jours-du-scrutin,Ipsos,,2021-12-07,2021-12-13,2021-12-13,10928.0,,Premier tour,,Roussel,2.0
,Ipsos 7-13 décembre (WP),https://www.ipsos.com/fr-fr/presidentielle-2022-le-point-100-jours-du-scrutin,Ipsos,,2021-12-07,2021-12-13,2021-12-13,10928.0,,Premier tour,,Mélenchon,8.5
,Ipsos 7-13 décembre (WP),https://www.ipsos.com/fr-fr/presidentielle-2022-le-point-100-jours-du-scrutin,Ipsos,,2021-12-07,2021-12-13,2021-12-13,10928.0,,Premier tour,,Montebourg,1.5
,Ipsos 7-13 décembre (WP),https://www.ipsos.com/fr-fr/presidentielle-2022-le-point-100-jours-du-scrutin,Ipsos,,2021-12-07,2021-12-13,2021-12-13,10928.0,,Premier tour,,Hidalgo,4.5
,Ipsos 7-13 décembre (WP),https://www.ipsos.com/fr-fr/presidentielle-2022-le-point-100-jours-du-scrutin,Ipsos,,2021-12-07,2021-12-13,2021-12-13,10928.0,,Premier tour,,Jadot,8.5
,Ipsos 7-13 décembre (WP),https://www.ipsos.com/fr-fr/presidentielle-2022-le-point-100-jours-du-scrutin,Ipsos,,2021-12-07,2021-12-13,2021-12-13,10928.0,,Premier tour,,Macron,24.0
,Ipsos 7-13 décembre (WP),https://www.ipsos.com/fr-fr/presidentielle-2022-le-point-100-jours-du-scrutin,Ipsos,,2021-12-07,2021-12-13,2021-12-13,10928.0,,Premier tour,,Pécresse,17.0
,Ipsos 7-13 décembre (WP),https://www.ipsos.com/fr-fr/presidentielle-2022-le-point-100-jours-du-scrutin,Ipsos,,2021-12-07,2021-12-13,2021-12-13,10928.0,,Premier tour,,Lassalle,1.0
,Ipsos 7-13 décembre (WP),https://www.ipsos.com/fr-fr/presidentielle-2022-le-point-100-jours-du-scrutin,Ipsos,,2021-12-07,2021-12-13,2021-12-13,10928.0,,Premier tour,,Dupont-Aignan,2.0
,Ipsos 7-13 décembre (WP),https://www.ipsos.com/fr-fr/presidentielle-2022-le-point-100-jours-du-scrutin,Ipsos,,2021-12-07,2021-12-13,2021-12-13,10928.0,,Premier tour,,Le Pen,14.5
,Ipsos 7-13 décembre (WP),https://www.ipsos.com/fr-fr/presidentielle-2022-le-point-100-jours-du-scrutin,Ipsos,,2021-12-07,2021-12-13,2021-12-13,10928.0,,Premier tour,,Zemmour,14.5
,Opinion Way 8-9 décembre (WP),https://www.opinion-way.com/fr/component/edocman/opinionway-mieux-voter-etude-sur-le-jugement-majoritaire-decembre-2021/viewdocument/2733.html,Opinion Way,,2021-12-08,2021-12-09,2021-12-09,962.0,,Premier tour,,Arthaud,1.0
,Opinion Way 8-9 décembre (WP),https://www.opinion-way.com/fr/component/edocman/opinionway-mieux-voter-etude-sur-le-jugement-majoritaire-decembre-2021/viewdocument/2733.html,Opinion Way,,2021-12-08,2021-12-09,2021-12-09,962.0,,Premier tour,,Poutou,2.0
,Opinion Way 8-9 décembre (WP),https://www.opinion-way.com/fr/component/edocman/opinionway-mieux-voter-etude-sur-le-jugement-majoritaire-decembre-2021/viewdocument/2733.html,Opinion Way,,2021-12-08,2021-12-09,2021-12-09,962.0,,Premier tour,,Roussel,2.0
,Opinion Way 8-9 décembre (WP),https://www.opinion-way.com/fr/component/edocman/opinionway-mieux-voter-etude-sur-le-jugement-majoritaire-decembre-2021/viewdocument/2733.html,Opinion Way,,2021-12-08,2021-12-09,2021-12-09,962.0,,Premier tour,,Mélenchon,8.0
,Opinion Way 8-9 décembre (WP),https://www.opinion-way.com/fr/component/edocman/opinionway-mieux-voter-etude-sur-le-jugement-majoritaire-decembre-2021/viewdocument/2733.html,Opinion Way,,2021-12-08,2021-12-09,2021-12-09,962.0,,Premier tour,,Montebourg,1.0
,Opinion Way 8-9 décembre (WP),https://www.opinion-way.com/fr/component/edocman/opinionway-mieux-voter-etude-sur-le-jugement-majoritaire-decembre-2021/viewdocument/2733.html,Opinion Way,,2021-12-08,2021-12-09,2021-12-09,962.0,,Premier tour,,Hidalgo,5.0
,Opinion Way 8-9 décembre (WP),https://www.opinion-way.com/fr/component/edocman/opinionway-mieux-voter-etude-sur-le-jugement-majoritaire-decembre-2021/viewdocument/2733.html,Opinion Way,,2021-12-08,2021-12-09,2021-12-09,962.0,,Premier tour,,Taubira,2.0
,Opinion Way 8-9 décembre (WP),https://www.opinion-way.com/fr/component/edocman/opinionway-mieux-voter-etude-sur-le-jugement-majoritaire-decembre-2021/viewdocument/2733.html,Opinion Way,,2021-12-08,2021-12-09,2021-12-09,962.0,,Premier tour,,Jadot,8.0
,Opinion Way 8-9 décembre (WP),https://www.opinion-way.com/fr/component/edocman/opinionway-mieux-voter-etude-sur-le-jugement-majoritaire-decembre-2021/viewdocument/2733.html,Opinion Way,,2021-12-08,2021-12-09,2021-12-09,962.0,,Premier tour,,Macron,25.0
,Opinion Way 8-9 décembre (WP),https://www.opinion-way.com/fr/component/edocman/opinionway-mieux-voter-etude-sur-le-jugement-majoritaire-decembre-2021/viewdocument/2733.html,Opinion Way,,2021-12-08,2021-12-09,2021-12-09,962.0,,Premier tour,,Pécresse,17.0
,Opinion Way 8-9 décembre (WP),https://www.opinion-way.com/fr/component/edocman/opinionway-mieux-voter-etude-sur-le-jugement-majoritaire-decembre-2021/viewdocument/2733.html,Opinion Way,,2021-12-08,2021-12-09,2021-12-09,962.0,,Premier tour,,Dupont-Aignan,2.0
,Opinion Way 8-9 décembre (WP),https://www.opinion-way.com/fr/component/edocman/opinionway-mieux-voter-etude-sur-le-jugement-majoritaire-decembre-2021/viewdocument/2733.html,Opinion Way,,2021-12-08,2021-12-09,2021-12-09,962.0,,Premier tour,,Le Pen,16.0
,Opinion Way 8-9 décembre (WP),https://www.opinion-way.com/fr/component/edocman/opinionway-mieux-voter-etude-sur-le-jugement-majoritaire-decembre-2021/viewdocument/2733.html,Opinion Way,,2021-12-08,2021-12-09,2021-12-09,962.0,,Premier tour,,Zemmour,12.0
,Odoxa 7-9 décembre (WP),http://www.odoxa.fr/sondage/intentions-de-vote-la-bombe-pecresse-relance-totalement-la-campagne-presidentielle/,Odoxa,,2021-12-07,2021-12-09,2021-12-09,2010.0,,Premier tour,,Arthaud,1.0
,Odoxa 7-9 décembre (WP),http://www.odoxa.fr/sondage/intentions-de-vote-la-bombe-pecresse-relance-totalement-la-campagne-presidentielle/,Odoxa,,2021-12-07,2021-12-09,2021-12-09,2010.0,,Premier tour,,Poutou,1.5
,Odoxa 7-9 décembre (WP),http://www.odoxa.fr/sondage/intentions-de-vote-la-bombe-pecresse-relance-totalement-la-campagne-presidentielle/,Odoxa,,2021-12-07,2021-12-09,2021-12-09,2010.0,,Premier tour,,Roussel,2.0
,Odoxa 7-9 décembre (WP),http://www.odoxa.fr/sondage/intentions-de-vote-la-bombe-pecresse-relance-totalement-la-campagne-presidentielle/,Odoxa,,2021-12-07,2021-12-09,2021-12-09,2010.0,,Premier tour,,Mélenchon,10.0
,Odoxa 7-9 décembre (WP),http://www.odoxa.fr/sondage/intentions-de-vote-la-bombe-pecresse-relance-totalement-la-campagne-presidentielle/,Odoxa,,2021-12-07,2021-12-09,2021-12-09,2010.0,,Premier tour,,Montebourg,1.0
,Odoxa 7-9 décembre (WP),http://www.odoxa.fr/sondage/intentions-de-vote-la-bombe-pecresse-relance-totalement-la-campagne-presidentielle/,Odoxa,,2021-12-07,2021-12-09,2021-12-09,2010.0,,Premier tour,,Hidalgo,3.0
,Odoxa 7-9 décembre (WP),http://www.odoxa.fr/sondage/intentions-de-vote-la-bombe-pecresse-relance-totalement-la-campagne-presidentielle/,Odoxa,,2021-12-07,2021-12-09,2021-12-09,2010.0,,Premier tour,,Jadot,6.0
,Odoxa 7-9 décembre (WP),http://www.odoxa.fr/sondage/intentions-de-vote-la-bombe-pecresse-relance-totalement-la-campagne-presidentielle/,Odoxa,,2021-12-07,2021-12-09,2021-12-09,2010.0,,Premier tour,,Macron,24.0
,Odoxa 7-9 décembre (WP),http://www.odoxa.fr/sondage/intentions-de-vote-la-bombe-pecresse-relance-totalement-la-campagne-presidentielle/,Odoxa,,2021-12-07,2021-12-09,2021-12-09,2010.0,,Premier tour,,Pécresse,19.0
,Odoxa 7-9 décembre (WP),http://www.odoxa.fr/sondage/intentions-de-vote-la-bombe-pecresse-relance-totalement-la-campagne-presidentielle/,Odoxa,,2021-12-07,2021-12-09,2021-12-09,2010.0,,Premier tour,,Lassalle,1.0
,Odoxa 7-9 décembre (WP),http://www.odoxa.fr/sondage/intentions-de-vote-la-bombe-pecresse-relance-totalement-la-campagne-presidentielle/,Odoxa,,2021-12-07,2021-12-09,2021-12-09,2010.0,,Premier tour,,Dupont-Aignan,2.5
,Odoxa 7-9 décembre (WP),http://www.odoxa.fr/sondage/intentions-de-vote-la-bombe-pecresse-relance-totalement-la-campagne-presidentielle/,Odoxa,,2021-12-07,2021-12-09,2021-12-09,2010.0,,Premier tour,,Le Pen,17.0
,Odoxa 7-9 décembre (WP),http://www.odoxa.fr/sondage/intentions-de-vote-la-bombe-pecresse-relance-totalement-la-campagne-presidentielle/,Odoxa,,2021-12-07,2021-12-09,2021-12-09,2010.0,,Premier tour,,Zemmour,12.0
,BVA 6-8 décembre (WP),https://presidentielle2022.bva-group.com/wp-content/uploads/2021/12/BVA-RTL-Orange-Presidentielle-2022-Vague-3-IV.pdf,BVA,,2021-12-06,2021-12-08,2021-12-08,1655.0,,Premier tour,,Arthaud,0.5
,BVA 6-8 décembre (WP),https://presidentielle2022.bva-group.com/wp-content/uploads/2021/12/BVA-RTL-Orange-Presidentielle-2022-Vague-3-IV.pdf,BVA,,2021-12-06,2021-12-08,2021-12-08,1655.0,,Premier tour,,Poutou,1.5
,BVA 6-8 décembre (WP),https://presidentielle2022.bva-group.com/wp-content/uploads/2021/12/BVA-RTL-Orange-Presidentielle-2022-Vague-3-IV.pdf,BVA,,2021-12-06,2021-12-08,2021-12-08,1655.0,,Premier tour,,Roussel,2.5
,BVA 6-8 décembre (WP),https://presidentielle2022.bva-group.com/wp-content/uploads/2021/12/BVA-RTL-Orange-Presidentielle-2022-Vague-3-IV.pdf,BVA,,2021-12-06,2021-12-08,2021-12-08,1655.0,,Premier tour,,Mélenchon,9.0
,BVA 6-8 décembre (WP),https://presidentielle2022.bva-group.com/wp-content/uploads/2021/12/BVA-RTL-Orange-Presidentielle-2022-Vague-3-IV.pdf,BVA,,2021-12-06,2021-12-08,2021-12-08,1655.0,,Premier tour,,Montebourg,1.0
,BVA 6-8 décembre (WP),https://presidentielle2022.bva-group.com/wp-content/uploads/2021/12/BVA-RTL-Orange-Presidentielle-2022-Vague-3-IV.pdf,BVA,,2021-12-06,2021-12-08,2021-12-08,1655.0,,Premier tour,,Hidalgo,5.0
,BVA 6-8 décembre (WP),https://presidentielle2022.bva-group.com/wp-content/uploads/2021/12/BVA-RTL-Orange-Presidentielle-2022-Vague-3-IV.pdf,BVA,,2021-12-06,2021-12-08,2021-12-08,1655.0,,Premier tour,,Jadot,7.0
,BVA 6-8 décembre (WP),https://presidentielle2022.bva-group.com/wp-content/uploads/2021/12/BVA-RTL-Orange-Presidentielle-2022-Vague-3-IV.pdf,BVA,,2021-12-06,2021-12-08,2021-12-08,1655.0,,Premier tour,,Macron,24.0
,BVA 6-8 décembre (WP),https://presidentielle2022.bva-group.com/wp-content/uploads/2021/12/BVA-RTL-Orange-Presidentielle-2022-Vague-3-IV.pdf,BVA,,2021-12-06,2021-12-08,2021-12-08,1655.0,,Premier tour,,Pécresse,17.0
,BVA 6-8 décembre (WP),https://presidentielle2022.bva-group.com/wp-content/uploads/2021/12/BVA-RTL-Orange-Presidentielle-2022-Vague-3-IV.pdf,BVA,,2021-12-06,2021-12-08,2021-12-08,1655.0,,Premier tour,,Lassalle,1.0
,BVA 6-8 décembre (WP),https://presidentielle2022.bva-group.com/wp-content/uploads/2021/12/BVA-RTL-Orange-Presidentielle-2022-Vague-3-IV.pdf,BVA,,2021-12-06,2021-12-08,2021-12-08,1655.0,,Premier tour,,Dupont-Aignan,2.5
,BVA 6-8 décembre (WP),https://presidentielle2022.bva-group.com/wp-content/uploads/2021/12/BVA-RTL-Orange-Presidentielle-2022-Vague-3-IV.pdf,BVA,,2021-12-06,2021-12-08,2021-12-08,1655.0,,Premier tour,,Le Pen,16.0
,BVA 6-8 décembre (WP),https://presidentielle2022.bva-group.com/wp-content/uploads/2021/12/BVA-RTL-Orange-Presidentielle-2022-Vague-3-IV.pdf,BVA,,2021-12-06,2021-12-08,2021-12-08,1655.0,,Premier tour,,Zemmour,13.0
,BVA 6-8 décembre (WP),https://presidentielle2022.bva-group.com/wp-content/uploads/2021/12/BVA-RTL-Orange-Presidentielle-2022-Vague-3-IV.pdf,BVA,,2021-12-06,2021-12-08,2021-12-08,1655.0,,Premier tour,,Asselineau,0.5
,Ipsos 6-8 décembre (WP),https://www.ipsos.com/sites/default/files/ct/news/documents/2021-12/Ipsos%20-%20Le%20Parisien-France%20Info%20-%20IV%202022%20-%20De%CC%81cembre%202021.pdf,Ipsos,,2021-12-06,2021-12-08,2021-12-08,1500.0,,Premier tour,,Arthaud,0.5
,Ipsos 6-8 décembre (WP),https://www.ipsos.com/sites/default/files/ct/news/documents/2021-12/Ipsos%20-%20Le%20Parisien-France%20Info%20-%20IV%202022%20-%20De%CC%81cembre%202021.pdf,Ipsos,,2021-12-06,2021-12-08,2021-12-08,1500.0,,Premier tour,,Poutou,1.5
,Ipsos 6-8 décembre (WP),https://www.ipsos.com/sites/default/files/ct/news/documents/2021-12/Ipsos%20-%20Le%20Parisien-France%20Info%20-%20IV%202022%20-%20De%CC%81cembre%202021.pdf,Ipsos,,2021-12-06,2021-12-08,2021-12-08,1500.0,,Premier tour,,Roussel,2.0
,Ipsos 6-8 décembre (WP),https://www.ipsos.com/sites/default/files/ct/news/documents/2021-12/Ipsos%20-%20Le%20Parisien-France%20Info%20-%20IV%202022%20-%20De%CC%81cembre%202021.pdf,Ipsos,,2021-12-06,2021-12-08,2021-12-08,1500.0,,Premier tour,,Mélenchon,8.0
,Ipsos 6-8 décembre (WP),https://www.ipsos.com/sites/default/files/ct/news/documents/2021-12/Ipsos%20-%20Le%20Parisien-France%20Info%20-%20IV%202022%20-%20De%CC%81cembre%202021.pdf,Ipsos,,2021-12-06,2021-12-08,2021-12-08,1500.0,,Premier tour,,Montebourg,2.5
,Ipsos 6-8 décembre (WP),https://www.ipsos.com/sites/default/files/ct/news/documents/2021-12/Ipsos%20-%20Le%20Parisien-France%20Info%20-%20IV%202022%20-%20De%CC%81cembre%202021.pdf,Ipsos,,2021-12-06,2021-12-08,2021-12-08,1500.0,,Premier tour,,Hidalgo,5.0
,Ipsos 6-8 décembre (WP),https://www.ipsos.com/sites/default/files/ct/news/documents/2021-12/Ipsos%20-%20Le%20Parisien-France%20Info%20-%20IV%202022%20-%20De%CC%81cembre%202021.pdf,Ipsos,,2021-12-06,2021-12-08,2021-12-08,1500.0,,Premier tour,,Jadot,7.0
,Ipsos 6-8 décembre (WP),https://www.ipsos.com/sites/default/files/ct/news/documents/2021-12/Ipsos%20-%20Le%20Parisien-France%20Info%20-%20IV%202022%20-%20De%CC%81cembre%202021.pdf,Ipsos,,2021-12-06,2021-12-08,2021-12-08,1500.0,,Premier tour,,Macron,25.0
,Ipsos 6-8 décembre (WP),https://www.ipsos.com/sites/default/files/ct/news/documents/2021-12/Ipsos%20-%20Le%20Parisien-France%20Info%20-%20IV%202022%20-%20De%CC%81cembre%202021.pdf,Ipsos,,2021-12-06,2021-12-08,2021-12-08,1500.0,,Premier tour,,Pécresse,16.0
,Ipsos 6-8 décembre (WP),https://www.ipsos.com/sites/default/files/ct/news/documents/2021-12/Ipsos%20-%20Le%20Parisien-France%20Info%20-%20IV%202022%20-%20De%CC%81cembre%202021.pdf,Ipsos,,2021-12-06,2021-12-08,2021-12-08,1500.0,,Premier tour,,Lassalle,1.0
,Ipsos 6-8 décembre (WP),https://www.ipsos.com/sites/default/files/ct/news/documents/2021-12/Ipsos%20-%20Le%20Parisien-France%20Info%20-%20IV%202022%20-%20De%CC%81cembre%202021.pdf,Ipsos,,2021-12-06,2021-12-08,2021-12-08,1500.0,,Premier tour,,Dupont-Aignan,1.5
,Ipsos 6-8 décembre (WP),https://www.ipsos.com/sites/default/files/ct/news/documents/2021-12/Ipsos%20-%20Le%20Parisien-France%20Info%20-%20IV%202022%20-%20De%CC%81cembre%202021.pdf,Ipsos,,2021-12-06,2021-12-08,2021-12-08,1500.0,,Premier tour,,Le Pen,16.0
,Ipsos 6-8 décembre (WP),https://www.ipsos.com/sites/default/files/ct/news/documents/2021-12/Ipsos%20-%20Le%20Parisien-France%20Info%20-%20IV%202022%20-%20De%CC%81cembre%202021.pdf,Ipsos,,2021-12-06,2021-12-08,2021-12-08,1500.0,,Premier tour,,Zemmour,14.0
,Elabe 6-7 décembre (WP),https://elabe.fr/wp-content/uploads/2021/12/presidentielle-2022.pdf,Elabe,,2021-12-06,2021-12-07,2021-12-07,1474.0,,Premier tour,,Arthaud,1.0
,Elabe 6-7 décembre (WP),https://elabe.fr/wp-content/uploads/2021/12/presidentielle-2022.pdf,Elabe,,2021-12-06,2021-12-07,2021-12-07,1474.0,,Premier tour,,Poutou,2.0
,Elabe 6-7 décembre (WP),https://elabe.fr/wp-content/uploads/2021/12/presidentielle-2022.pdf,Elabe,,2021-12-06,2021-12-07,2021-12-07,1474.0,,Premier tour,,Roussel,1.0
,Elabe 6-7 décembre (WP),https://elabe.fr/wp-content/uploads/2021/12/presidentielle-2022.pdf,Elabe,,2021-12-06,2021-12-07,2021-12-07,1474.0,,Premier tour,,Mélenchon,8.0
,Elabe 6-7 décembre (WP),https://elabe.fr/wp-content/uploads/2021/12/presidentielle-2022.pdf,Elabe,,2021-12-06,2021-12-07,2021-12-07,1474.0,,Premier tour,,Montebourg,2.0
,Elabe 6-7 décembre (WP),https://elabe.fr/wp-content/uploads/2021/12/presidentielle-2022.pdf,Elabe,,2021-12-06,2021-12-07,2021-12-07,1474.0,,Premier tour,,Hidalgo,3.0
,Elabe 6-7 décembre (WP),https://elabe.fr/wp-content/uploads/2021/12/presidentielle-2022.pdf,Elabe,,2021-12-06,2021-12-07,2021-12-07,1474.0,,Premier tour,,Jadot,7.0
,Elabe 6-7 décembre (WP),https://elabe.fr/wp-content/uploads/2021/12/presidentielle-2022.pdf,Elabe,,2021-12-06,2021-12-07,2021-12-07,1474.0,,Premier tour,,Macron,23.0
,Elabe 6-7 décembre (WP),https://elabe.fr/wp-content/uploads/2021/12/presidentielle-2022.pdf,Elabe,,2021-12-06,2021-12-07,2021-12-07,1474.0,,Premier tour,,Pécresse,20.0
